term,estimate,std.error,statistic,p.value,conf.low,conf.high,b,df,dfcom,fmi,lambda,m,riv,ubar,Target,Site.Code,Source
WaterLevel_m,-0.32007418244503827,2.1404145683690436,-0.14953840586542488,0.8827240808016061,-4.803769401201137,4.16362103631106,4.325872265363735,18.76770018110176,75461,0.9922280563115072,0.991441728755212,20,115.84602782471873,0.03920864585451702,PSII.PRM,1350051,Water Level
Rel.Month2,-0.9968175582481595,2.8325051826760865,-0.35192082413292847,0.7291539481526279,-6.9656391353915925,4.972004018895273,7.622649824123906,17.275129169592464,75461,0.9978313631306853,0.9975940310878646,20,414.6329680554741,0.019303294556788034,PSII.PRM,1350051,Water Level
Rel.Month3,2.2672005748572412,2.9624595875224413,0.7653102119625342,0.4544915150847991,-3.978919201992205,8.513320351706687,8.339536253053222,17.148613505435687,75461,0.997982847805228,0.9977605551001496,20,445.53922946119684,0.01965374199774817,PSII.PRM,1350051,Water Level
Rel.Month4,-1.4694789097657788,2.8257001631586824,-0.5200406359191116,0.6095459126032172,-7.4178468347181274,4.47888901518657,7.58316399881417,17.51551744321811,75461,0.9974839976844648,0.9972122253914948,20,357.70905666086423,0.02225921332012506,PSII.PRM,1350051,Water Level
Rel.Month5,0.3686285803102535,1.9179015316562593,0.1922041221750908,0.8496978012652264,-3.6558301833701092,4.393087343990616,3.4848356778789205,18.311192154810932,75461,0.9952531673183855,0.9947615526481403,20,189.89625853450536,0.019268823356559123,PSII.PRM,1350051,Water Level
Rel.Month6,11.357275944788556,2.5315706413712467,4.486256776400595,2.996956786405335e-4,6.030387468641754,16.68416442093536,6.085445037841356,17.61900395476441,75461,0.997304227961687,0.9970146558616045,20,333.969756799117,0.01913262251940029,PSII.PRM,1350051,Water Level
Sampling.Year2022-2023,2.5864626273381672,4.140220012018716,0.6247162275989876,0.5326820289414225,-5.5645587375607795,10.737483992237113,4.308357945874566,271.46720270770567,75461,0.2692728026115579,0.2639090216491032,20,0.3585277219948441,12.617645904751962,PSII.PRM,1350051,Water Level
Sampling.Year2023-2024,4.056398301214178,4.04958351703012,1.0016828358164238,0.317178992168761,-3.907788467595635,12.02058507002399,3.6019428411320553,355.04119255745564,75461,0.2349221681758079,0.23062447539296665,20,0.2997554094416514,12.617086678213383,PSII.PRM,1350051,Water Level
(Intercept),45.08666642526266,16.55119594221522,2.7240730266666304,0.00768371758949063,12.225538669372852,77.94779418115247,116.93559268133586,94.36559971693399,75461,0.45954006505482137,0.4482055809945442,20,0.8122691450964327,151.15971480219886,Total.PRM,1350051,Water Level
WaterLevel_m,-4.07759660225473,5.23776730870398,-0.7784989981282082,0.44697375955477536,-15.128133183631352,6.972939979121892,26.073686418742135,17.003766805882787,75461,0.99813542458864,0.9979282928887614,20,481.6937140753006,0.05683564044890045,Total.PRM,1350051,Water Level
Rel.Month2,-10.396691710494471,6.726233407747347,-1.5456929726107114,0.14526820912551577,-24.871780483148974,4.0783970621600325,43.06117561589348,13.51469147712608,75461,0.9994564195493684,0.9993815188253001,20,1615.8640872297065,0.02798145880833642,Total.PRM,1350051,Water Level
Rel.Month3,-7.527049158444591,7.840338119921665,-0.9600413965972932,0.35549961345529035,-24.560776525785318,9.506678208896137,58.51658321725343,12.318795263987264,75461,0.999597046518968,0.9995365375205119,20,2156.671967544163,0.02848945658067859,Total.PRM,1350051,Water Level
Rel.Month4,-11.57575935936429,4.781928370288624,-2.420730396399812,0.027616190567668567,-21.704760749689008,-1.4467579690395684,21.747212067942325,16.16164265474565,75461,0.9987362280509008,0.9985889493813089,20,707.6917979793539,0.03226626723177822,Total.PRM,1350051,Water Level
Rel.Month5,-11.50066713398515,5.804414330721716,-1.9813656432336673,0.06671588992398259,-23.90265791145393,0.9013236434836269,32.06028022120483,14.592296109604204,75461,0.9992652072775772,0.9991709565376915,20,1205.2093791988414,0.027931490422554318,Total.PRM,1350051,Water Level
Rel.Month6,2.919744442875367,8.21786231423152,0.3552924509113539,0.7286484731840702,-15.0218385364721,20.861327422222832,64.29097805501468,11.784401776793851,75461,0.9996448822738777,0.9995893274294162,20,2434.029928048251,0.027734057901208854,Total.PRM,1350051,Water Level
Sampling.Year2022-2023,-9.1491236611638609,17.670267596738906,-0.5177693892339443,0.6046271759294136,-43.78513905726435,25.486891734936627,9.710961600101154,14321.052495744614,75461,0.03279123827480793,0.03265617261127785,20,0.03375859925568651,302.0418472602547,Total.PRM,1350051,Water Level
Sampling.Year2023-2024,-13.657377524464865,17.877183012975273,-0.7639557929541992,0.4449247291669376,-48.70334140129197,21.388586352362246,16.71679605394272,5787.705540591571,75461,0.05524813733677214,0.05492172520333802,20,0.0581134141668368,302.04103662277174,Total.PRM,1350051,Water Level
(Intercept),5.91908792324355,2.4672799606533533,2.399033760917887,0.020312459351440805,0.9601227158593622,10.878053130627737,3.614536117503452,48.69698889848066,34283,0.6380222381019904,0.6234548459955009,20,1.6557239931656422,2.2922074808629884,OtherHerb.PRM,1350052,Water Level
WaterLevel_m,-0.14928837921625485,2.5581773044286824,-0.058357322988445245,0.9540893416308884,-5.513181818172163,5.214605059739653,6.1619916596001705,18.512121712567634,34283,0.9897187461274282,0.9886649136407284,20,87.22164810257888,0.07417987831382056,OtherHerb.PRM,1350052,Water Level
Rel.Month2,-4.170618903757611,1.9994585188302254,-2.0858741826750244,0.05160042426519866,-8.373476501195594,0.032238693680372243,3.7801860285989073,17.872378859199408,34283,0.9935227846981257,0.9928363619264976,20,138.59387531021576,0.028639038493905818,OtherHerb.PRM,1350052,Water Level
Rel.Month3,-2.011558499780853,2.772169902238686,-0.7256259791856208,0.47815458698147306,-7.870178846303697,3.8470618467419904,7.291882422465082,16.632743133251267,34283,0.9966751452651472,0.9962980224647153,20,269.12589635369426,0.02844942328970802,OtherHerb.PRM,1350052,Water Level
Rel.Month4,-1.6846979928842454,2.255516896717477,-0.7469232420009969,0.465040764141054,-6.433555277570374,3.0641592918018836,4.8178107858420764,17.47664390567621,34283,0.9949175306237176,0.994367379914289,20,176.53727124910054,0.0286551462438556,OtherHerb.PRM,1350052,Water Level
Rel.Month5,-2.595249091139765,1.6756645517779196,-1.5487879649815022,0.13849041629074793,-6.110641092756083,0.9201429104765526,2.6470021101121546,18.367979700078738,34283,0.9908000907006419,0.9898500784183262,20,97.52292867026159,0.028499474467334075,OtherHerb.PRM,1350052,Water Level
Rel.Month6,3.137777476054946,2.873822237800568,1.091848143835226,0.29065874451367774,-2.9417138141905386,9.21726876630043,7.838936384151151,16.423398090992738,34283,0.9969619379967795,0.9966132044159527,20,294.26435097243365,0.027971051118352318,OtherHerb.PRM,1350052,Water Level
Sampling.Year2023-2024,1.8036523377349365,2.457328785905294,0.7339890160731831,0.4635226635665314,-3.0319266657111843,6.639231341181057,1.4311615613018414,303.1844601483314,34283,0.25376436443872236,0.24885789659879798,20,0.3313060144970696,4.535745122671853,OtherHerb.PRM,1350052,Water Level
(Intercept),6.539760758550812,1.2635519787485332,5.175695870484112,4.1456542740227175e-5,3.9096562889832627,9.169865228118361,1.4479017854112277,20.689374453867842,34283,0.9562636711917292,0.9522306983735138,20,19.933946403887578,0.0762667283175446,Fungicide.PRM,1350052,Water Level
WaterLevel_m,2.1259046058448154,1.9879537039685797,1.0693934177646303,0.2997622067591902,-2.066572882279112,6.318382093968743,3.746492072880715,17.093028946631126,34283,0.9958660189383628,0.9954090494531727,20,216.81981526484807,0.01814325259764448,Fungicide.PRM,1350052,Water Level
Rel.Month2,-6.605885565721017,1.3098623173168276,-5.0431907830227285,1.027943261887594e-4,-9.371331097189143,-3.840440034252891,1.6273663083941017,16.849812049179395,34283,0.9963287545983412,0.9959174062444712,20,243.9423234055025,0.007004666512802689,Fungicide.PRM,1350052,Water Level
Rel.Month3,-6.63738858554698,0.8869988468964278,-7.482973183979808,5.880676112998939e-7,-8.499576431215587,-4.775200739878373,0.7426749188888662,18.180815999140055,34283,0.9919909541713156,0.9911558441500272,20,112.0690160783497,0.006958289562283027,Fungicide.PRM,1350052,Water Level
Rel.Month4,-6.733546897994038,1.1706622917786793,-5.751912353615858,2.192517474799608e-5,-9.200154317463078,-4.266939478524998,1.2985158049265126,17.301453610788585,34283,0.99538972479383,0.9948859095992324,20,194.53819382033265,0.007008606219671474,Fungicide.PRM,1350052,Water Level
Rel.Month5,-4.62198587363671,1.8178051953324943,-2.542618915109495,0.022442387790944422,-8.494378551966076,-0.7495931953073445,3.140423997019496,15.09701209645041,34283,0.998123668389282,0.9978905404523114,20,473.05507306157506,0.006970531307337359,Fungicide.PRM,1350052,Water Level
Rel.Month6,-4.972339819637789,2.4596883026065504,-2.021532490262511,0.06469692774408041,-10.295926151679538,0.35124651240396076,5.755452627487921,12.769827104507163,34283,0.9990126316060112,0.9988692211787785,20,883.3462410445436,0.006841287117174229,Fungicide.PRM,1350052,Water Level
Sampling.Year2023-2024,-0.4249973437238796,0.7532706041252276,-0.5642027465248409,0.576379780740764,-1.9567516567515486,1.1067569693037893,0.4064638451206447,33.451988188813885,34283,0.7657564373001576,0.7521581763570696,20,3.034831511894923,0.14062956566250848,Fungicide.PRM,1350052,Water Level
(Intercept),26.07058598110847,4.671215812101202,5.581113575093294,1.1262400304502921e-5,16.406154608510096,35.73501735370684,18.842610587174658,22.944855403356758,34283,0.9139054560388677,0.9067143878523325,20,9.719766714046305,2.035516046690906,Insecticide.PRM,1350052,Water Level
WaterLevel_m,8.022950590409845,5.75836321768829,1.3932692827998927,0.18273680283874758,-4.191813927459853,20.237715108279545,31.493130979634522,15.878755006924584,34283,0.9975474570460283,0.9972568499540995,20,363.5444045229792,0.090959418209189,Insecticide.PRM,1350052,Water Level
Rel.Month2,-22.469995016269777,4.014173776236653,-5.59766374572247,4.842952021157168e-5,-31.016186310759885,-13.923803721779668,15.312832282830952,15.200470254334293,34283,0.9980601298359862,0.9978206466440098,20,457.85170353463417,0.03511720885353492,Insecticide.PRM,1350052,Water Level
Rel.Month3,-27.239009522334698,3.790703892104518,-7.185739191887177,2.576267941872302e-6,-35.29475996213201,-19.183259082537383,13.651953614340602,15.529855193195381,34283,0.9978343297749794,0.997572298414183,20,410.9122407145007,0.03488470255870813,Insecticide.PRM,1350052,Water Level
Rel.Month4,-28.04917120187595,4.7412335023847385,-5.916007129319368,3.697917838858627e-5,-38.21411225346308,-17.884230150288822,21.375388727569295,14.058871122889444,34283,0.9986201762184952,0.9984369189516995,20,638.7620910875356,0.035136960187689074,Insecticide.PRM,1350052,Water Level
Rel.Month5,-19.74577794321955,2.77384060858991,-7.118569784461183,1.6808486778966516e-6,-25.5962035881001,-13.895352298339002,7.294519663347651,17.07149562042012,34283,0.9959106925187174,0.9954581226188955,20,219.1732711147802,0.0349460753474082,Insecticide.PRM,1350052,Water Level
Rel.Month6,-14.724229138227187,7.622755384175639,-1.9316150651762698,0.08279369861608045,-31.754693393307765,2.30623511685339,55.30676335686485,9.804962813950894,34283,0.9995019289121576,0.9994097358900402,20,1693.1568750778506,0.03429812227058876,Insecticide.PRM,1350052,Water Level
Sampling.Year2023-2024,0.5708914724506363,2.77149609795625,0.20598674949303436,0.8373065796267316,-4.941648525676131,6.083431470577404,3.495083350464468,82.85189866197068,34283,0.489935208369137,0.47776935882321153,20,0.9148627467484705,4.011353102999029,Insecticide.PRM,1350052,Water Level
(Intercept),-2.746236916456072,2.7380906938676675,-1.0029751471003678,0.3194094203693394,-8.209475209709911,2.7170013767977674,3.7560542592789377,68.37088553598181,34283,0.5393295284125234,0.5260481505541268,20,1.1099189741936077,3.5532836756018384,PSII.PRM,1350052,Water Level
WaterLevel_m,8.12836698350959,4.1327604536222315,1.9668129993804353,0.06612395811621186,-0.6059454816391163,16.862679448658298,16.206339082129105,16.62637019447057,34283,0.9966845100744758,0.9963083135134204,20,269.878906872325,0.06305293078827329,PSII.PRM,1350052,Water Level
Rel.Month2,1.942575326387067,3.0984542466903764,0.6269498181107677,0.539727361043378,-4.6375691635628975,8.522719816337032,9.12007192657306,15.65697968056025,34283,0.9977361776827012,0.997464361019571,20,393.37790936263616,0.024343195931914897,PSII.PRM,1350052,Water Level
Rel.Month3,2.1313439297468686,3.3244992748225726,0.6411022393321526,0.5309966502498678,-4.946032790902025,9.208720650395763,10.50296514797613,15.212860164321494,34283,0.9980523019603277,0.9978120361441876,20,456.0459412953694,0.024182022920871273,PSII.PRM,1350052,Water Level
Rel.Month4,1.2027357313519116,2.557500059968333,0.4702778897947724,0.6442591448173564,-4.201867580500192,6.607339043204014,6.206142542105928,16.64618370566656,34283,0.9966552544777989,0.9962761645195405,20,267.54032763998606,0.024356887526803227,PSII.PRM,1350052,Water Level
Rel.Month5,5.739027348706057,2.8274617569969016,2.0297453482807075,0.05919786728684825,-0.25056153273062254,11.728616230142737,7.590776591271489,16.144670386413885,34283,0.9972864128095241,0.9969698611197784,20,329.0178769122493,0.024224566444943616,PSII.PRM,1350052,Water Level
Rel.Month6,7.279851028509974,4.086552217338854,1.781416372858826,0.09700952476693796,-1.5027258534100838,16.06242791043003,15.882032017792927,13.704001735900821,34283,0.9987467755421778,0.9985763152171137,20,701.4026751010597,0.02377540635453071,PSII.PRM,1350052,Water Level
Sampling.Year2023-2024,0.19459978602881178,3.8560982900104857,0.050465463116678655,0.9598979498903538,-7.4987411419857635,7.8879407140433875,7.4326629109996185,68.68207304158814,34283,0.5381099036203189,0.5248528325769815,20,1.104611094334296,7.065197965672191,PSII.PRM,1350052,Water Level
(Intercept),27.415049290053783,7.908017583754463,3.466741063698803,0.0015167611737270563,11.31021579546211,43.51988278464546,45.68187894354422,32.16659301447918,34283,0.7802556117100747,0.7670046643972774,20,3.2919314131896944,14.57076921424834,Total.PRM,1350052,Water Level
WaterLevel_m,15.564161202519694,6.278236562158364,2.479065745360982,0.023758628058345554,2.33471992306934,28.793602481970048,37.3492328305448,17.282599193198177,34283,0.9954363517276814,0.9949371176500654,20,196.51594662533006,0.19955985835002552,Total.PRM,1350052,Water Level
Rel.Month2,-23.706139531687082,8.759994684756112,-2.706181953847508,0.01878415457822255,-42.748087979096724,-4.664191084277437,73.00996351592765,12.257886548746944,34283,0.9991275958249561,0.9989959905088545,20,995.0065206743719,0.0770451852313158,Total.PRM,1350052,Water Level
Rel.Month3,-24.96437633506875,8.896995822503094,-2.805933242311587,0.0157678424067351,-44.332929439678644,-5.595823230458855,75.31428532015937,12.091946198989453,34283,0.9991612496241629,0.9990331173567232,20,1033.2516818907025,0.0765350794701464,Total.PRM,1350052,Water Level
Rel.Month4,-30.630315188935707,4.853156180964148,-6.311421690709027,9.389192196788762e-6,-40.90118529031175,-20.359445087559664,22.358129903124407,16.33980534237415,34283,0.9970655056107189,0.9967270364836047,20,304.53350044714256,0.0770885185498839,Total.PRM,1350052,Water Level
Rel.Month5,-11.956103656721444,4.673075567982129,-2.5585085203071487,0.020676290624201947,-21.837793309568397,-2.074414003874491,20.724729082045297,16.509478242626315,34283,0.9968490184221539,0.9964891011779982,20,283.82734783846377,0.07666972792393671,Total.PRM,1350052,Water Level
Rel.Month6,-2.6004034072528297,8.32097681898301,-0.31251179564884923,0.7597630090104451,-20.634802287955328,15.433995473449666,65.86991149220201,12.601079839372796,34283,0.9990525289178742,0.998913205997442,20,919.1375768051756,0.0752481552404992,Total.PRM,1350052,Water Level
Sampling.Year2023-2024,2.5567939707171248,6.906091987859472,0.3702229821455936,0.7118526705647436,-11.113300919376671,16.22688886081092,17.79380997263824,123.08225393466256,34283,0.40138472561209265,0.3917360408823147,20,0.6440231005146938,29.01060607350664,Total.PRM,1350052,Water Level
(Intercept),8.070778577446374,4.5501956690420196,1.7737212121134045,0.09071007566311369,-1.3957520471104345,17.537309202003183,18.742071749518146,20.85955984146501,51682,0.9546385097079689,0.9504882440465362,20,19.197223482437266,1.0251052895746984,OtherHerb.PRM,1350053,Water Level
WaterLevel_m,-0.8891008722305485,0.9080396522471631,-0.9791432235698672,0.3418086339037998,-2.811068775701438,1.0328670312403407,0.7835652354100268,16.312228304504902,51682,0.9980511732169393,0.997826034459665,20,458.9888919333758,0.0017925128726207886,OtherHerb.PRM,1350053,Water Level
Rel.Month2,-2.491618043124621,2.354361909778164,-1.0582986552646827,0.32236964290742137,-7.970184758497793,2.986948672248551,5.277771614897937,7.6055975117597665,51682,0.9998009434014998,0.9997546812800774,20,4075.3297652768592,0.0013598065714484234,OtherHerb.PRM,1350053,Water Level
Rel.Month3,-2.436393504443727,2.2922076172572523,-1.0629026298058466,0.31851466943875895,-7.711801593403395,2.8390145845159416,5.002650815291226,8.091909635273375,51682,0.9997765365091515,0.9997273799513297,20,3667.1088015261143,0.0014324045563823397,OtherHerb.PRM,1350053,Water Level
Rel.Month4,-2.37425201956414,2.1818535581238563,-1.0881811983778253,0.30727801972310187,-7.379137361469182,2.630633322340902,4.53251637535405,8.250612344302027,51682,0.9997680790960197,0.999717937355052,20,3544.31171677997,0.001342754975977526,OtherHerb.PRM,1350053,Water Level
Rel.Month5,-2.5679650877804727,2.301560141989844,-1.1157497216476406,0.2975140548464122,-7.893004372499335,2.7570741969383894,5.043626955404469,7.850601559211603,51682,0.9997889218149019,0.9997412237723031,20,3863.342597849127,0.001370784021619795,OtherHerb.PRM,1350053,Water Level
Rel.Month6,-2.3195429443626776,2.6604471929333275,-0.87186205030637,0.41298685039791594,-8.647340870274196,4.008254981548841,6.739550210126068,6.804430662603873,51682,0.9998367548486917,0.9997949208806893,20,4875.166834348743,0.0014515457544495914,OtherHerb.PRM,1350053,Water Level
Sampling.Year2022-2023,0.9470625262210861,1.8646483746794171,0.5079040848030726,0.6125617285427788,-2.7492110399398113,4.6433360923819835,1.3899925552397872,107.44320281585016,51682,0.43027396248941835,0.41976659969088415,20,0.723444392320842,2.017421378192815,OtherHerb.PRM,1350053,Water Level
Sampling.Year2023-2024,0.6052748292199903,1.6051154189330494,0.3770911562374299,0.7063060061212385,-2.550249394941405,3.760799053381385,0.5323488808846211,399.665712048343,51682,0.2208460193791854,0.21695672235580143,20,0.2770686225779501,2.0174291831677666,OtherHerb.PRM,1350053,Water Level
(Intercept),-1.5555893697870657,1.7673593213040726,-0.8801771948894076,0.38734373106338293,-5.199926583324894,2.0887478437507623,2.618844489517128,24.41949606821166,51682,0.889065962203611,0.8803376980791999,20,7.356850770444496,0.3737722566074076,Fungicide.PRM,1350053,Water Level
WaterLevel_m,1.3309150271894628,0.3838758851529547,3.4670451535635327,0.002925614907585172,0.5213782738936475,2.140451780485278,0.13990325549486407,17.102770123673807,51682,0.9971750569887642,0.9968629563553322,20,317.771465516514,4.6227693235714154e-4,Fungicide.PRM,1350053,Water Level
Rel.Month2,-1.4847441047016972,0.8721319137765788,-1.7024306544090717,0.11784135059198726,-3.413719280458345,0.4442310710549504,0.7240603715432052,10.576225947380198,51682,0.9996068659548983,0.9995389450198909,20,2167.9387234538162,3.5068490723260125e-4,Fungicide.PRM,1350053,Water Level
Rel.Month3,-1.6198757098022416,0.7708314169991373,-2.101465604643427,0.057491818976939474,-3.3001702713959458,0.06041885179146256,0.5655349199970736,11.948884986722488,51682,0.9994614693917216,0.9993782914796727,20,1607.4707982988973,3.694074359704247e-4,Fungicide.PRM,1350053,Water Level
Rel.Month4,-1.6502087509271584,0.7515855844136213,-2.1956365118612977,0.04872037399082743,-3.2895142774965116,-0.010903224357805108,0.5376520031258514,11.886157392355337,51682,0.9994693347470321,0.999386972684113,20,1630.2486802534024,3.462874162206921e-4,Fungicide.PRM,1350053,Water Level
Rel.Month5,-1.545595567381242,0.8272270975965795,-1.868405389368658,0.08829183326778446,-3.364171483624702,0.27298034886221756,0.6513820524578664,11.107048067433503,51682,0.9995566348133077,0.9994833939730595,20,1934.711059978084,3.5351591730111234e-4,Fungicide.PRM,1350053,Water Level
Rel.Month6,-1.572874072718915,0.7939240087862496,-1.9811393222929783,0.07148069048470959,-3.30687777429414,0.16112962885631,0.5999437980056058,11.743966970838981,51682,0.9994866623876492,0.999406100720544,20,1682.7871918555186,3.7434382134278325e-4,Fungicide.PRM,1350053,Water Level
Sampling.Year2022-2023,-0.6357260296573657,0.9112703294977934,-0.6976261698410813,0.4855177711837374,-2.4232072711890282,1.1517552118742966,0.08697639336164675,1519.064023346798,51682,0.11114506978100444,0.10997557308011949,20,0.12356466828749119,0.7390884003932879,Fungicide.PRM,1350053,Water Level
Sampling.Year2023-2024,-0.6319908801331858,0.9176138890371189,-0.6887329057283055,0.49112052097514314,-2.4322426069901804,1.168260846723809,0.09802365329981674,1236.9340450717289,51682,0.12365213191347552,0.1222363087174413,20,0.13925878904700845,0.7390904133890184,Fungicide.PRM,1350053,Water Level
(Intercept),40.10043289401674,19.2831674277487,2.0795563303729736,0.04070726203482651,1.7369678478384927,78.46389794019498,170.6650220900424,81.55948700686488,51682,0.4941759255085721,0.48192235919342846,20,0.9302126191802941,192.64227285204385,Insecticide.PRM,1350053,Water Level
WaterLevel_m,5.639644663781783,3.378647057061421,1.6692020706912385,0.11246842270774868,-1.4613434527872933,12.74063278035086,10.815731036528787,17.90452777003204,51682,0.9953466947173925,0.9948543993964818,20,193.3407732260173,0.05873834783457364,Insecticide.PRM,1350053,Water Level
Rel.Month2,-1.101313102376531,4.490098829696148,-0.24527591577556848,0.8092945190505476,-10.603265732360112,8.40063952760705,19.158503222021675,16.352128620921217,51682,0.9980182503271529,0.997789834584492,20,451.4548221519153,0.04455911731595935,Insecticide.PRM,1350053,Water Level
Rel.Month3,-21.868401383327758,5.00395356906712,-4.370224679643591,4.800777723127724e-4,-32.479852503204455,-11.256950263451062,23.802488820198505,15.934528286128083,51682,0.9983234473033039,0.9981254432410271,20,532.4594405922234,0.046938060171138316,Insecticide.PRM,1350053,Water Level
Rel.Month4,-18.10908664719397,4.3408433440476895,-4.171789952297117,6.790454417866539e-4,-27.28944403055794,-8.928729263829997,17.903733884915326,16.481922598490474,51682,0.9979046075843805,0.9976648865349576,20,427.2447148587854,0.04400035840203333,Insecticide.PRM,1350053,Water Level
Rel.Month5,-12.970117597876433,4.237463252394471,-3.060821256809103,0.007209762142271684,-21.925226647893446,-4.015008547859422,17.05826283915682,16.637940357438037,51682,0.997753178763575,0.9974984073797409,20,398.7453429873048,0.04491883427886183,Insecticide.PRM,1350053,Water Level
Rel.Month6,-20.181813182319868,5.780446698267902,-3.49139335345265,0.00324286524460228,-32.493021566565716,-7.870604798074021,31.77714165603255,15.134390932253128,51682,0.9987334656484922,0.9985764675496082,20,701.4778393528724,0.047565292682110946,Insecticide.PRM,1350053,Water Level
Sampling.Year2022-2023,-20.5689096674304,19.905302053458303,-1.0333382338127748,0.3014627131209789,-59.58581114557224,18.447991810711432,11.43901336567499,14637.15502670195,51682,0.030446265284714665,0.030313795894556315,20,0.03126144908137725,384.2100858054526,Insecticide.PRM,1350053,Water Level
Sampling.Year2023-2024,-22.67298347130151,19.989741136741525,-1.134230969586101,0.25672434517929227,-61.85680818539571,16.51084124279269,14.647056070069693,10194.832226987093,51682,0.03867656820849347,0.0384879963665114,20,0.040028617657468527,384.2103418403631,Insecticide.PRM,1350053,Water Level
(Intercept),0.6711651949943733,1.0636742457809096,0.6309875393303606,0.5304879235018966,-1.4572856643140644,2.799616054302811,0.6109681686703936,58.94228140761418,51682,0.5809902788136538,0.567009839252569,20,1.3095213024559085,0.48988632403367344,PSII.PRM,1350053,Water Level
WaterLevel_m,-0.06273434368211028,0.25074330228276714,-0.2501934971382158,0.8051530704817529,-0.5879467113502681,0.46247802398604754,0.059216353570980484,18.78825702151237,51682,0.9899600531282327,0.988945315260127,20,89.45938654343745,6.950323901376081e-4,PSII.PRM,1350053,Water Level
Rel.Month2,0.12631415452861236,0.29854226877667067,0.4231030836812716,0.6772075474210384,-0.5006782748259021,0.7533065838831269,0.08438117355233811,18.089192458800788,51682,0.994645291357493,0.9940842714344069,20,168.04088632737052,5.272540163668715e-4,PSII.PRM,1350053,Water Level
Rel.Month3,0.027937214257535332,0.04747906546143991,0.5884112078874957,0.5602185926330449,-0.06861939857200183,0.12449382708707249,0.0016179603412985275,33.366323084448446,51682,0.767170606635941,0.7536207489574268,20,3.0587833422190425,5.554032987282422e-4,PSII.PRM,1350053,Water Level
Rel.Month4,1.787449912942846,1.0898144106874708,1.6401415648516675,0.13101149219744113,-0.6300764186502723,4.204976244535964,1.130642673661094,10.338424637031666,51682,0.9996273658808107,0.9995616364464107,20,2280.2115464716694,5.206423979306425e-4,PSII.PRM,1350053,Water Level
Rel.Month5,0.051173460281816366,0.06291051081245073,0.8134325984790531,0.42357160557716933,-0.0783255941771983,0.18067251474083101,0.00326306851111034,25.25991923542505,51682,0.875207685035844,0.8657032906128932,20,6.446198827683307,5.315104340176246e-4,PSII.PRM,1350053,Water Level
Rel.Month6,0.1665860543765772,0.4880150627133486,0.3413543292093566,0.7371428196609751,-0.8653706272763155,1.1985427360294698,0.22628178694420747,16.509558365740272,51682,0.9978790287041364,0.9976367643075639,20,422.1486530102039,5.628251436957086e-4,PSII.PRM,1350053,Water Level
Sampling.Year2022-2023,-0.6794837857496465,1.0871554887055275,-0.6250106749299548,0.5322153736924016,-2.814825308319639,1.455857736820346,0.20461729172500256,567.2720435625465,51682,0.18465049812460493,0.1817809235568894,20,0.2221665673539553,0.9670589003113015,PSII.PRM,1350053,Water Level
Sampling.Year2023-2024,-0.7219080793134852,1.1124222208522845,-0.6489515094011642,0.5167478034536269,-2.9089337782205242,1.465117619593554,0.2575440672701063,393.99699115769397,51682,0.22246213655535413,0.21852520599208186,20,0.2796318034409536,0.9670619268123168,PSII.PRM,1350053,Water Level
(Intercept),48.94198437220794,18.300950393626596,2.6742864889274958,0.009481395719793154,12.385944818883637,85.49802392553224,173.0289154240886,64.39437018840034,51682,0.5560294774018593,0.5424512283471143,20,1.1855593588144064,153.24442411468848,Total.PRM,1350053,Water Level
WaterLevel_m,3.605298253983346,3.6606678961950974,0.9848744426476647,0.3382616632152927,-4.1079008157123464,11.318497323679038,12.717828166858434,17.298360558734792,51682,0.9968537246367399,0.9965098385980796,20,285.5197006218058,0.04676987103208493,Total.PRM,1350053,Water Level
Rel.Month2,-0.6965635850321314,6.164211096009917,-0.11300125420477826,0.9116745421079384,-13.949289762765321,12.55616259270106,36.154303473775954,13.650706539134669,51682,0.9991784160970338,0.9990662598811173,20,1069.9618016591726,0.035479788707033895,Total.PRM,1350053,Water Level
Rel.Month3,-22.499201406128567,5.158167157250058,-4.361859691674558,5.504452418606511e-4,-33.4877224396141,-11.510680372643026,25.304108973318574,15.092278564253329,51682,0.9987505955885454,0.9985953156005107,20,710.9036848160275,0.03737400014864221,Total.PRM,1350053,Water Level
Rel.Month4,-18.974446724716103,5.660980496054202,-3.351795106508777,0.00464926677918376,-31.0967342179956,-6.852159231436605,30.487300280630798,14.241762380335436,51682,0.9990335689525252,0.998906755396014,20,913.7083794001287,0.03503488204374218,Total.PRM,1350053,Water Level
Rel.Month5,-14.68138615041077,6.584094264981947,-2.2298262387425014,0.0437835535828739,-28.88808180848833,-0.4746904923332078,41.25193436202553,13.158297679102192,51682,0.9992770699508059,0.9991749489097628,20,1211.0461530599869,0.0357662100413619,Total.PRM,1350053,Water Level
Rel.Month6,-22.743720078584815,4.290287356042635,-5.301211362113433,6.910676637739931e-5,-31.830678840696784,-13.656761316472844,17.493992542031794,16.176183958609816,51682,0.9981569956865618,0.9979423957127981,20,485.00209778912824,0.03787342828591191,Total.PRM,1350053,Water Level
Sampling.Year2022-2023,-16.362694214527313,18.07828837989402,-0.9051019582542601,0.3654641339663566,-51.805868352125,19.080479923070374,20.18208672368688,4132.842738287599,51682,0.06529188515094207,0.06483966276415808,20,0.06933534302343482,305.63331968673987,Total.PRM,1350053,Water Level
